RNCP29844/RNCP37423;8489
RNCP29855/RNCP37120;6167
RNCP29859;8111
RNCP29885/RNCP38337;10772
RNCP29900/RNCP37294;7338
RNCP29903;8842
RNCP29961;8879
RNCP29962;7620
RNCP29964;8100
RNCP29965;8382
RNCP29966;7509
RNCP29967;7440
RNCP29968;7604
RNCP29969;7647
RNCP29970;7645
RNCP29971;7790
RNCP29972;8000
RNCP29973;7800
RNCP29977;6692
RNCP29978;9200
RNCP29980;8152
RNCP29982;7806
RNCP29983;7080
RNCP29985;8080
RNCP29986;8000
RNCP29988;7426
RNCP29989;8370
RNCP29990;8384
RNCP29991;7610
RNCP29992;7070
RNCP30033;9708
RNCP30035;8272
RNCP30037;7604
RNCP30038;8700
RNCP30039;7985
RNCP30040;7916
RNCP30041;7425
RNCP30042;7553
RNCP30043;8143
RNCP30044;8078
RNCP30045;8020
RNCP30047;9885
RNCP30048;10070
RNCP30049;7200
RNCP30050;9270
RNCP30051;7200
RNCP30052;9000
RNCP30053;7500
RNCP30054;8200
RNCP30055;8120
RNCP30056;8911
RNCP30057;8900
RNCP30058;7290
RNCP30059;6754
RNCP30060;6800
RNCP30061;8358
RNCP30062;8310
RNCP30063;7780
RNCP30064;7267
RNCP30065;7519
RNCP30067;5971
RNCP30069;7800
RNCP30070;8404
RNCP30071;7898
RNCP30073;8000
RNCP30074;10329
RNCP30075;10223
RNCP30076;7780
RNCP30077;7000
RNCP30078;6665
RNCP30080;7362
RNCP30086;7986
RNCP30087;7650
RNCP30088;8729
RNCP30089;8000
RNCP30090;6848
RNCP30091;7200
RNCP30092;7758
RNCP30093;8993
RNCP30094;7800
RNCP30095;7342
RNCP30097;7000
RNCP30098;8149
RNCP30099;7552
RNCP30100;7000
RNCP30101;6595
RNCP30102;6180
RNCP30103;7000
RNCP30105;7910
RNCP30106;6490
RNCP30107;7200
RNCP30108;8600
RNCP30109;6036
RNCP30110;7355
RNCP30111;7308
RNCP30112;7874
RNCP30113;10800
RNCP30114;8097
RNCP30115;7920
RNCP30116;7002
RNCP30117;7800
RNCP30118;7000
RNCP30119;6603
RNCP30120;9200
RNCP30121;7502
RNCP30122;7319
RNCP30123/RNCP39825;9000
RNCP30124/RNCP39824;9000
RNCP30125;7800
RNCP30126;8710
RNCP30127;7340
RNCP30128;8370
RNCP30129;7000
RNCP30130;7828
RNCP30131;7310
RNCP30132;7400
RNCP30133;6597
RNCP30134;9434
RNCP30135;7939
RNCP30136;8700
RNCP30137;6937
RNCP30140;8500
RNCP30141;8438
RNCP30142;9000
RNCP30143;9000
RNCP30144;9000
RNCP30146;7300
RNCP30148;7758
RNCP30150;6588
RNCP30151;7757
RNCP30152;6936
RNCP30153;8383
RNCP30156;7501
RNCP30157;6750
RNCP30158/RNCP36100;7554
RNCP30159;7490
RNCP30160;7601
RNCP30162;8230
RNCP30163;7604
RNCP30164;9579
RNCP30169/RNCP37547/RNCP38546;7960
RNCP30173/RNCP37122;6510
RNCP30181;9430
RNCP30218;7560
RNCP30254/RNCP37154;8340
RNCP30271;9681
RNCP30286;8433
RNCP30312/RNCP36331;6817
RNCP30328/RNCP38401;6062
RNCP30349/RNCP38279;6647
RNCP30357;7700
RNCP30370;8730
RNCP30377/RNCP39616;7493
RNCP30382;6934
RNCP30383;7262
RNCP30387;8400
RNCP30396;7653
RNCP30401/RNCP37606;7851
RNCP30407;7020
RNCP30409/RNCP36494;8673
RNCP30412/RNCP36976/RNCP37999;7736
RNCP30417/RNCP37332;8696
RNCP30418;8407
RNCP30425;8640
RNCP30623/RNCP37446;7700
RNCP30625/RNCP37295;6398
RNCP30635;7638
RNCP30669;5892
RNCP30679;6308
RNCP30687;9197
RNCP30689/RNCP36082;6480
RNCP30701/RNCP36603/RNCP38924;8122
RNCP30714/RNCP36463;7658
RNCP30719;7555
RNCP30721;6650
RNCP30722/RNCP36410;7047
RNCP30746;8407
RNCP30749;9733
RNCP30754/RNCP38531;7799
RNCP30758/RNCP38864;7156
RNCP30763/RNCP38865;9552
RNCP30767;9881
RNCP30803;6706
RNCP30831/RNCP37752;7783
RNCP30833;6776
RNCP30923/RNCP38635;6366
RNCP30930/RNCP36785/RNCP38754;8400
RNCP30932;9096
RNCP30951/RNCP38306;6750
RNCP30952/RNCP38305;6750
RNCP30975/RNCP37034;8048
RNCP30980/RNCP37443;7248
RNCP30984;8092
RNCP30996;11260
RNCP30999/RNCP37445;6930
RNCP31001;7632
RNCP31003;7663
RNCP31005/RNCP37717;8333
RNCP31006/RNCP38526;6807
RNCP31018;7574
RNCP31019/RNCP37010;7794
RNCP31020;8770
RNCP31021;7893
RNCP31029/RNCP38441;7653
RNCP31036;9500
RNCP3104;7291
RNCP31041/RNCP39030;5470
RNCP31046;7381
RNCP31047/RNCP37396;7164
RNCP31053/RNCP37859;8094
RNCP31066/RNCP38300;10941
RNCP31073/RNCP37399;9238
RNCP31078/RNCP37476;7648
RNCP31085/RNCP37878;9800
RNCP31096/RNCP37554/RNCP38424;6642
RNCP31113/RNCP37680;6790
RNCP31114/RNCP37674;4500
RNCP31115/RNCP37682;5400
RNCP31116/RNCP37442;7200
RNCP31117/RNCP37879;6600
RNCP3112/RNCP37251;8678
RNCP31131/RNCP37513;8550
RNCP31133;6924
RNCP31134/RNCP37607/RNCP39090;6547
RNCP31142/RNCP37608;7772
RNCP31167/RNCP36575/RNCP39220;6650
RNCP31168/RNCP37040/RNCP39603;7702
RNCP31171/RNCP36874/RNCP39392;8221
RNCP31172/RNCP36881;7523
RNCP31173;8355
RNCP31181;10406
RNCP31182;8266
RNCP31185/RNCP37409;7020
RNCP31186/RNCP36622/RNCP39235;6239
RNCP31187;8445
RNCP31195;9226
RNCP31201;7281
RNCP31205/RNCP36121/RNCP38105;8600
RNCP31206/RNCP39585;7735
RNCP31210/RNCP38303;6693
RNCP31214/RNCP38339;6681
RNCP31216/RNCP38230;7271
RNCP3127;6580
RNCP31275/RNCP38728;6997
RNCP3128;7392
RNCP31290/RNCP38577;7416
RNCP31293/RNCP38400;6272
RNCP31318;7396
RNCP31326;7396
RNCP31334/RNCP38560;6201
RNCP31368;7629
RNCP31377/RNCP39636;9603
RNCP3138/RNCP37922;8986
RNCP31392;8279
RNCP31402/RNCP37860;7396
RNCP31409/RNCP39464;7189
RNCP31412;7848
RNCP31414;9189
RNCP31415;9366
RNCP31416;8900
RNCP31417;8900
RNCP31419;7500
RNCP31420/RNCP37793;6463
RNCP31425;9189
RNCP31426;8900
RNCP31427;8807
RNCP31429;8807
RNCP31430;8807
RNCP31433;8434
RNCP31434;8900
RNCP31435;8811
RNCP31436;8000
RNCP31437;8745
RNCP31438;8000
RNCP31439;8900
RNCP31440;8900
RNCP31441;9000
RNCP31442;8434
RNCP31455/RNCP37895;11732
RNCP31456;9000
RNCP31457;7176
RNCP31466/RNCP36548/RNCP37975;9000
RNCP31469/RNCP38982;7187
RNCP31470;7904
RNCP31471/RNCP39490;8265
RNCP31472/RNCP38970;9000
RNCP3148;10500
RNCP31485;8585
RNCP31486;8407
RNCP31488/RNCP38709;8500
RNCP31490;6852
RNCP31491;7375
RNCP31492/RNCP38194;8626
RNCP31493/RNCP38160;6400
RNCP31494/RNCP39693;8252
RNCP31495/RNCP38984;8579
RNCP31496/RNCP38208;7959
RNCP31497;7524
RNCP31498/RNCP38695;7650
RNCP31499/RNCP39691;6600
RNCP31500/RNCP39700;7800
RNCP31502/RNCP38691;8842
RNCP31503;8642
RNCP31505/RNCP39010;8384
RNCP31506/RNCP38175;8060
RNCP31515/RNCP38199;6750
RNCP31519/RNCP36866;8888
RNCP31521;8622
RNCP31524/RNCP38034;6760
RNCP31580/RNCP38297;7532
RNCP31581;8096
RNCP31589/RNCP38081;6294
RNCP31605/RNCP38080;7200
RNCP31620/RNCP39898;8711
RNCP31637/RNCP38658;8775
RNCP31677/RNCP37949;7862
RNCP31678/RNCP37873;7178
RNCP31682/RNCP38079;6030
RNCP31691/RNCP38857;6500
RNCP31694/RNCP38881;9000
RNCP317/RNCP36259;6371
RNCP31802/RNCP39692;8400
RNCP31803/RNCP38703;9000
RNCP31807/RNCP38544;7729
RNCP31808/RNCP38994;8842
RNCP31811/RNCP38990;6136
RNCP31820/RNCP37666/RNCP39424;10300
RNCP31838/RNCP38374;8001
RNCP31845;7186
RNCP31846/RNCP38202;8093
RNCP31847/RNCP38962;9973
RNCP31848;9017
RNCP31849;7100
RNCP31851/RNCP38155;7669
RNCP31852/RNCP38356;7669
RNCP31853/RNCP38154;6440
RNCP31854/RNCP38152;6707
RNCP31882;7045
RNCP31883/RNCP36590/RNCP38942;7740
RNCP31885/RNCP38917;7843
RNCP31888/RNCP38801;9427
RNCP31889/RNCP38512;8844
RNCP31892/RNCP37008/RNCP38001;5754
RNCP31894;8950
RNCP31896;10114
RNCP31897;7700
RNCP31898/RNCP39216;7675
RNCP31899/RNCP38436;8282
RNCP319/RNCP36257;5752
RNCP31900/RNCP36374;6399
RNCP31901;7383
RNCP31904;9397
RNCP31906/RNCP36623/RNCP38817;8015
RNCP31913/RNCP36136/RNCP38438;8226
RNCP31914;8010
RNCP31915/RNCP36502;6816
RNCP31916/RNCP38504;6610
RNCP31923;8236
RNCP31924/RNCP38109/RNCP39619;9472
RNCP31925;8571
RNCP31929/RNCP36385/RNCP38796;6897
RNCP31931/RNCP36511/RNCP37609;6005
RNCP31932/RNCP38433;9000
RNCP31934;7101
RNCP31936/RNCP38138;8222
RNCP31937/RNCP39347;6917
RNCP31946/RNCP36516;7750
RNCP31947;7852
RNCP31952;7190
RNCP31957/RNCP38134;8773
RNCP31962;8466
RNCP31963;9017
RNCP31964/RNCP36728/RNCP39205;6059
RNCP31966;7923
RNCP31967/RNCP36485;7840
RNCP31968;7910
RNCP31969;5756
RNCP31970/RNCP38005;7910
RNCP31973/RNCP37000;8668
RNCP31984;7052
RNCP31990/RNCP37047;9242
RNCP31991/RNCP38938;9054
RNCP31992/RNCP36392;6205
RNCP31993/RNCP38589;6395
RNCP31994;8314
RNCP31996;9137
RNCP31997/RNCP38133;8668
RNCP31999;8400
RNCP32000/RNCP37156;7920
RNCP32004/RNCP38562;8425
RNCP32006/RNCP36291/RNCP38811;9077
RNCP32009;7700
RNCP32012;7517
RNCP32013/RNCP38286;8010
RNCP32015;8411
RNCP32017;7307
RNCP32018;7650
RNCP32020/RNCP37152;6553
RNCP32024;7160
RNCP32025/RNCP36595;7748
RNCP32026;9722
RNCP32032;7961
RNCP32034/RNCP36604;7425
RNCP32035/RNCP36574/RNCP39240;7364
RNCP32037/RNCP37808;7604
RNCP32039/RNCP38607;6696
RNCP32040/RNCP36578;8445
RNCP32041/RNCP36579/RNCP38294;8887
RNCP32042/RNCP39609;6331
RNCP32043/RNCP36146;6912
RNCP32047;7785
RNCP32049/RNCP38397;7800
RNCP32053/RNCP37662;6491
RNCP32056/RNCP38895;7851
RNCP32059;8669
RNCP32060/RNCP36500;7082
RNCP32062/RNCP38118;7923
RNCP32064;7868
RNCP32067;8338
RNCP32073/RNCP38830;5786
RNCP32106/RNCP38585;8987
RNCP32108/RNCP39593;10205
RNCP32109/RNCP36696/RNCP37782;8600
RNCP32123;9157
RNCP32124/RNCP38819;8684
RNCP32126/RNCP36504;8650
RNCP32130/RNCP36731;6188
RNCP32131;7496
RNCP32133/RNCP36901;8060
RNCP32135;8566
RNCP32136;8429
RNCP32137/RNCP38708;8500
RNCP32138/RNCP39022;7811
RNCP32139/RNCP39099;7460
RNCP32141;6580
RNCP32142/RNCP37741;7772
RNCP32143/RNCP39021;7669
RNCP32150/RNCP38706;9031
RNCP32152/RNCP38468;7419
RNCP32160;7166
RNCP32161/RNCP36988;6534
RNCP32166/RNCP38697;7282
RNCP32167;7317
RNCP32168/RNCP39379;10800
RNCP32169/RNCP38698;7772
RNCP32170/RNCP38700;5743
RNCP32171/RNCP38699;6509
RNCP32172/RNCP38834;7377
RNCP32173/RNCP36076/RNCP38145;7454
RNCP32176/RNCP38488;7060
RNCP32180/RNCP38493;7727
RNCP32188/RNCP38809;8668
RNCP32190/RNCP36139;7560
RNCP32192;8233
RNCP32196/RNCP37652;8893
RNCP32198/RNCP36460;8900
RNCP32199/RNCP37348;8544
RNCP32203;7900
RNCP32218/RNCP36150/RNCP39856;8979
RNCP32220/RNCP38582;9878
RNCP32222;7910
RNCP32224/RNCP38334;10180
RNCP32226/RNCP38336;9858
RNCP32227/RNCP38462;8696
RNCP32228/RNCP37539;6302
RNCP32229;7840
RNCP32230/RNCP38724;9164
RNCP32231/RNCP38727;6660
RNCP32235/RNCP38740;6930
RNCP32238/RNCP38309;7465
RNCP32239/RNCP38725;6895
RNCP32240/RNCP38715;9287
RNCP32241/RNCP38726;6660
RNCP32249/RNCP38099;6308
RNCP32250/RNCP38100;6875
RNCP32251/RNCP38098;7121
RNCP32268;7822
RNCP32276/RNCP38203;6517
RNCP32277/RNCP39025;7020
RNCP32278/RNCP38200;6864
RNCP32279/RNCP38157;8524
RNCP32291/RNCP38676;5607
RNCP32297/RNCP38561;9300
RNCP32298/RNCP38089/RNCP38679;9725
RNCP32299/RNCP38668;8624
RNCP32300/RNCP38088/RNCP38678;9158
RNCP32301/RNCP38091/RNCP38680;9000
RNCP32302/RNCP38269;8217
RNCP32340/RNCP38665;7857
RNCP32342/RNCP38547;7396
RNCP32349;8855
RNCP32350/RNCP38662;7272
RNCP32351/RNCP38548;5736
RNCP32360/RNCP38363;7197
RNCP32362;7695
RNCP32367/RNCP36325;8518
RNCP32369/RNCP39927;6802
RNCP32388;6750
RNCP32477;8260
RNCP34000/RNCP39864;6690
RNCP34001;7921
RNCP34015/RNCP37707;8763
RNCP34017/RNCP38594;8566
RNCP34019/RNCP38827;8991
RNCP34020/RNCP39373;9435
RNCP34021/RNCP39626;6930
RNCP34022/RNCP38478;9770
RNCP34023/RNCP38315;7954
RNCP34024/RNCP39136;8668
RNCP34025/RNCP39295;7888
RNCP34026/RNCP38981;8304
RNCP34029/RNCP38364;7629
RNCP34030/RNCP38368;7650
RNCP34031/RNCP38362;6450
RNCP34034/RNCP38542;10364
RNCP34036/RNCP38173;7399
RNCP34037/RNCP38968;7994
RNCP34039/RNCP39493;7695
RNCP34040/RNCP39688;5630
RNCP34047;7170
RNCP34048;7800
RNCP34049/RNCP38826;8118
RNCP34050/RNCP36652;6439
RNCP34051/RNCP39222;9706
RNCP34053/RNCP39370;10064
RNCP34054/RNCP36648;6318
RNCP34055/RNCP39255;7196
RNCP34056/RNCP38937;8235
RNCP34057/RNCP38927;7420
RNCP34060;8583
RNCP34061/RNCP39098;7746
RNCP34062/RNCP39385;7203
RNCP34064/RNCP39782;6442
RNCP34065/RNCP36878/RNCP39887;8281
RNCP34066/RNCP39618;7868
RNCP34067/RNCP38995;8978
RNCP34069/RNCP38682;8109
RNCP34070/RNCP39265;8576
RNCP34071/RNCP38971;9442
RNCP34072/RNCP38170;9372
RNCP34073/RNCP39506;7120
RNCP34074/RNCP39194;9000
RNCP34075/RNCP39433;9230
RNCP34076/RNCP37464;10400
RNCP34077/RNCP38355;7912
RNCP34078/RNCP39038;7904
RNCP34079/RNCP39063;8302
RNCP34080/RNCP38165;6584
RNCP34081/RNCP39011;7951
RNCP34083/RNCP38205;8752
RNCP34084/RNCP38166;7747
RNCP34085/RNCP38196;8280
RNCP34086/RNCP39020;7904
RNCP34087/RNCP38163;8081
RNCP34088/RNCP38169;8541
RNCP34089/RNCP38172;8140
RNCP34090;7189
RNCP34092/RNCP39184;8769
RNCP34093/RNCP39509;7761
RNCP34094/RNCP38179;8560
RNCP34095/RNCP38722;7641
RNCP34096/RNCP39466;5918
RNCP34097/RNCP39281;7571
RNCP34098/RNCP38198;6876
RNCP34099/RNCP39197;8571
RNCP34100/RNCP39503;7811
RNCP34101/RNCP39263;7999
RNCP34102/RNCP38989;7250
RNCP34103/RNCP38686;7236
RNCP34104/RNCP39294;6842
RNCP34105/RNCP38195;8600
RNCP34106/RNCP38707;8586
RNCP34107/RNCP38180;7020
RNCP34108/RNCP38158;7680
RNCP34109/RNCP38167;7290
RNCP34110/RNCP38705;10333
RNCP34111/RNCP38688;8500
RNCP34112/RNCP38704;9000
RNCP34113/RNCP38690;8500
RNCP34114/RNCP38993;7927
RNCP34115/RNCP38685;12000
RNCP34116/RNCP39280;9000
RNCP34117/RNCP38687;8609
RNCP34118/RNCP38684;7450
RNCP34119/RNCP38683;8594
RNCP34120/RNCP39279;8500
RNCP34121/RNCP38171;8452
RNCP34122/RNCP38197;8550
RNCP34123/RNCP38206;7145
RNCP34124/RNCP38973;7470
RNCP34125/RNCP38997;8512
RNCP34126/RNCP39278;8448
RNCP34127/RNCP38159;8393
RNCP34128/RNCP38168;7650
RNCP34129/RNCP38964;7345
RNCP34130/RNCP38176;8209
RNCP34131;6852
RNCP34132/RNCP39040;7419
RNCP34133/RNCP39403;7333
RNCP34134;7157
RNCP34135/RNCP39182;8622
RNCP34136/RNCP39132;7851
RNCP34137/RNCP39181;6733
RNCP34138/RNCP39177;7496
RNCP34139/RNCP38744;7449
RNCP34140/RNCP39006;7860
RNCP34141/RNCP38751;6773
RNCP34142/RNCP38749;7212
RNCP34143/RNCP38667;6750
RNCP34144;8374
RNCP34145/RNCP39084;9731
RNCP34146/RNCP39176;9667
RNCP34147/RNCP38718;6591
RNCP34148/RNCP39083;8809
RNCP34149/RNCP39174;8050
RNCP34150/RNCP39186;6580
RNCP34151/RNCP38969;9000
RNCP34152/RNCP38972;8878
RNCP34153/RNCP38210;7102
RNCP34154/RNCP39185;6498
RNCP34155/RNCP39811;9116
RNCP34156/RNCP39496;5840
RNCP34157/RNCP38870;8335
RNCP34158/RNCP39180;9411
RNCP34159/RNCP38748;7650
RNCP34161;5838
RNCP34164/RNCP38602;7827
RNCP34166/RNCP38933;7960
RNCP34167/RNCP39602;7566
RNCP34171/RNCP39615;8834
RNCP34179/RNCP36743;7200
RNCP34184/RNCP39122;7242
RNCP34186/RNCP36467;10953
RNCP34187/RNCP38952;12000
RNCP34188;7910
RNCP34190/RNCP38941;8595
RNCP34195/RNCP36727;6723
RNCP34196/RNCP39578;8580
RNCP34198/RNCP38945;11466
RNCP34201/RNCP39238;7002
RNCP34203;6696
RNCP34205;7083
RNCP34206;7765
RNCP34208/RNCP39364;7920
RNCP34214/RNCP38314;6300
RNCP34215;8200
RNCP34216/RNCP39199;7717
RNCP34217/RNCP38696;8497
RNCP34218/RNCP39457;8880
RNCP34220/RNCP39486;8650
RNCP34221/RNCP38299;8500
RNCP34222/RNCP39041;8789
RNCP34223/RNCP37194;7882
RNCP34224;7650
RNCP34225/RNCP38162;6764
RNCP34226/RNCP38296;8000
RNCP34227/RNCP39857;12267
RNCP34228;8668
RNCP34230;9966
RNCP34231/RNCP39353;9966
RNCP34232/RNCP37090;10000
RNCP34234;8016
RNCP34237/RNCP39394;7146
RNCP34238/RNCP37158/RNCP39112;8452
RNCP34240;9542
RNCP34241/RNCP39363;7700
RNCP34242/RNCP37155/RNCP39595;7776
RNCP34243;7700
RNCP34245/RNCP39367;7613
RNCP34246;7616
RNCP34247/RNCP39221;5290
RNCP34249/RNCP39399;7350
RNCP34250/RNCP39606;7452
RNCP34251/RNCP37821;7353
RNCP34253/RNCP39623;7321
RNCP34254;9890
RNCP34255/RNCP39101;7553
RNCP34259;5948
RNCP34261;7640
RNCP34262;8741
RNCP34267/RNCP39234;6324
RNCP34268/RNCP39494;7500
RNCP34269/RNCP37668/RNCP39165;10199
RNCP34270/RNCP39012;9000
RNCP34271/RNCP38965;7416
RNCP34272/RNCP38966;6682
RNCP34273/RNCP39426;6929
RNCP34274;8020
RNCP34275/RNCP38332;6505
RNCP34277/RNCP38335;6648
RNCP34280/RNCP39408;6962
RNCP34281/RNCP37320;7617
RNCP34282/RNCP38746;7408
RNCP34283/RNCP38549;9548
RNCP34284;6809
RNCP34285/RNCP39282;6419
RNCP34286/RNCP39536;5889
RNCP34289/RNCP39179;7500
RNCP34290/RNCP39537;6650
RNCP34291/RNCP39311;7650
RNCP34292/RNCP38182;8161
RNCP34293/RNCP39193;6400
RNCP34294/RNCP39013;8400
RNCP34295/RNCP39890;9000
RNCP34296/RNCP39059;7385
RNCP34298/RNCP39777;7554
RNCP34302;8400
RNCP34303;7960
RNCP34304/RNCP39761;8317
RNCP34305/RNCP39598;7194
RNCP34306/RNCP37415;8290
RNCP34307/RNCP39258;8165
RNCP34310/RNCP37650;7354
RNCP34311/RNCP36644;6090
RNCP34312;9049
RNCP34313;6305
RNCP34314/RNCP37260;7725
RNCP34316;7868
RNCP34317;6932
RNCP34319;6201
RNCP34324/RNCP39745;5931
RNCP34326;6173
RNCP34328;8644
RNCP34330/RNCP39742;8670
RNCP34333;8097
RNCP34335/RNCP36847;8875
RNCP34336/RNCP39794;6599
RNCP34337/RNCP39845;9810
RNCP34338/RNCP39400;10300
RNCP34340;8073
RNCP34341/RNCP39359;8952
RNCP34343;6992
RNCP34344/RNCP36990;8765
RNCP34345/RNCP39605;6932
RNCP34348/RNCP37337;9184
RNCP34349/RNCP39861;7105
RNCP34350/RNCP39386;7884
RNCP34352;6472
RNCP34353/RNCP37663;7900
RNCP34354/RNCP37629;7740
RNCP34355;6012
RNCP34356/RNCP39885;10980
RNCP34357;6865
RNCP34359/RNCP37259;8668
RNCP34361;7702
RNCP34362;8832
RNCP34363;7372
RNCP34364;7644
RNCP34369;12511
RNCP34372/RNCP39792;10454
RNCP34374;7463
RNCP34375/RNCP37530;7004
RNCP34378;7200
RNCP34380;6327
RNCP34386;7910
RNCP34389/RNCP39748;7866
RNCP34391/RNCP38913;8700
RNCP34393/RNCP37273;8190
RNCP34394;7310
RNCP34395;9112
RNCP34396;8759
RNCP34397;6023
RNCP34399;7850
RNCP34401;8119
RNCP34403;8149
RNCP34407/RNCP39781;8638
RNCP34408/RNCP39765;8137
RNCP34409;7508
RNCP34412;9480
RNCP34413;6340
RNCP34414/RNCP37531;7037
RNCP34416/RNCP36911;7680
RNCP34417;6548
RNCP34420;7358
RNCP34421/RNCP39533;7903
RNCP34422/RNCP39534;7560
RNCP34423/RNCP39195;9387
RNCP34424/RNCP39004;6487
RNCP34425;6852
RNCP34426/RNCP39264;8063
RNCP34427/RNCP39198;8592
RNCP34428/RNCP39009;7600
RNCP34429/RNCP39459;8271
RNCP34430/RNCP39789;7267
RNCP34431/RNCP39430;7725
RNCP34432/RNCP39404;7194
RNCP34433/RNCP38967;6679
RNCP34434/RNCP39463;7633
RNCP34435/RNCP38193;8445
RNCP34436/RNCP39172;7470
RNCP34437/RNCP39462;7300
RNCP34438/RNCP38689;7432
RNCP34439/RNCP39314;6579
RNCP34440/RNCP39014;8668
RNCP34441;8404
RNCP34442/RNCP38985;10841
RNCP34444/RNCP38886;9500
RNCP34451/RNCP38572;7979
RNCP34452/RNCP36791/RNCP37969;9715
RNCP34453;7835
RNCP34454;6898
RNCP34455/RNCP38047;8664
RNCP34456;8600
RNCP34457;7663
RNCP34458;7500
RNCP34460;10358
RNCP34463;12000
RNCP34464;6842
RNCP34465;6159
RNCP34467;8426
RNCP34471;9013
RNCP34474/RNCP39851;8624
RNCP34475;7800
RNCP34476;7844
RNCP34478;7369
RNCP34479/RNCP36662;7718
RNCP34483/RNCP37270;6925
RNCP34484;7700
RNCP34485/RNCP37664;8468
RNCP34486;7140
RNCP34487;7514
RNCP34489/RNCP37616;7726
RNCP34491/RNCP37414;6731
RNCP34494/RNCP37335;6214
RNCP34495/RNCP36066/RNCP39604;7654
RNCP34496/RNCP36405;7213
RNCP34498/RNCP37421;8294
RNCP34499;6386
RNCP34500/RNCP37617;7726
RNCP34502;8651
RNCP34503;6433
RNCP34504;8425
RNCP34505;8622
RNCP34506;16630
RNCP34507;6825
RNCP34509;8452
RNCP34516;7810
RNCP34518/RNCP38291;6473
RNCP34534;7801
RNCP34535/RNCP37611;11306
RNCP34536/RNCP37634;16020
RNCP34537;6752
RNCP34538/RNCP37065;7906
RNCP34541/RNCP39498;8350
RNCP34543;8502
RNCP34545/RNCP37431/RNCP39775;7085
RNCP34546;7621
RNCP34547/RNCP39070;9500
RNCP34548/RNCP39077;8500
RNCP34549/RNCP39071;9650
RNCP34550/RNCP39079;9180
RNCP34551/RNCP39074;9618
RNCP34552/RNCP39080;10268
RNCP34553/RNCP39069;8720
RNCP34554/RNCP39076;9377
RNCP34555/RNCP39072;6767
RNCP34556/RNCP39078;9000
RNCP34558;7434
RNCP34561;8407
RNCP34564/RNCP37660;9010
RNCP34565;5973
RNCP34567/RNCP38837;8500
RNCP34568;7339
RNCP34569;6828
RNCP34570/RNCP37064;8141
RNCP34571;9337
RNCP34573/RNCP36978;5138
RNCP34574/RNCP37777;7868
RNCP34576/RNCP37528;6067
RNCP34577;6805
RNCP34579;7448
RNCP34580;5310
RNCP34581;6633
RNCP34583;9125
RNCP34584;8000
RNCP34585/RNCP37830;7333
RNCP34586/RNCP39766;8281
RNCP34588;8657
RNCP34589;7358
RNCP34590/RNCP37815;8000
RNCP34592;6851
RNCP34595/RNCP37846;8118
RNCP34599/RNCP36875/RNCP39348;7882
RNCP34602;7295
RNCP34605;9225
RNCP34606;6480
RNCP34607/RNCP39270;8684
RNCP34609/RNCP39428;7604
RNCP34610;9549
RNCP34611/RNCP39007;7102
RNCP34612;9112
RNCP34613/RNCP36715;8641
RNCP34615;8707
RNCP34616/RNCP36876;8311
RNCP34618;6522
RNCP34620;8100
RNCP34625;6384
RNCP34627;6240
RNCP34628;6955
RNCP34630;7864
RNCP34631;7218
RNCP34632/RNCP37771;8749
RNCP34636;8900
RNCP34637;8199
RNCP34638/RNCP37630;8668
RNCP34639;6398
RNCP34640/RNCP38112;9000
RNCP34642;7501
RNCP34643/RNCP39111;7918
RNCP34644;6719
RNCP34647;8360
RNCP34648/RNCP38033;10119
RNCP34649;6700
RNCP34650;7700
RNCP34651/RNCP39738;10141
RNCP34652;9681
RNCP34653;9414
RNCP34654;7541
RNCP34657;7822
RNCP34658/RNCP39520;7727
RNCP34659;8779
RNCP34660/RNCP39519;6840
RNCP34661/RNCP39075;10800
RNCP34663/RNCP37402/RNCP39081;8750
RNCP34664/RNCP37440;10450
RNCP34665/RNCP36669;9962
RNCP34667/RNCP39406;6900
RNCP34668/RNCP37587/RNCP39128;8384
RNCP34669/RNCP37392/RNCP39307;8591
RNCP34670/RNCP39266;5211
RNCP34671/RNCP39291;5765
RNCP34672/RNCP39704;5191
RNCP34673/RNCP39542;9000
RNCP34674;9376
RNCP34675;7721
RNCP34676/RNCP38333;7188
RNCP34677;7758
RNCP34679/RNCP38448;6580
RNCP34680/RNCP36555;7900
RNCP34682;11163
RNCP34684;8622
RNCP34685;7857
RNCP34686;7668
RNCP34687/RNCP37055;6500
RNCP34688/RNCP38124;10449
RNCP34689/RNCP37418;6480
RNCP34690/RNCP37780;6178
RNCP34691/RNCP37795;5838
RNCP34692/RNCP37792;6178
RNCP34694/RNCP39587;8654
RNCP34695;7772
RNCP34697;7420
RNCP34699;7836
RNCP34700;6881
RNCP34701;8668
RNCP34704;7772
RNCP34706/RNCP37803;9475
RNCP34708;8072
RNCP34710;7036
RNCP34712/RNCP37866;7554
RNCP34714/RNCP38146;7766
RNCP34716;8303
RNCP34718;9788
RNCP34719;8100
RNCP34721;7667
RNCP34722;7562
RNCP34723/RNCP39588;6495
RNCP34727/RNCP37069;5820
RNCP34729;6077
RNCP34730/RNCP37864;8752
RNCP34731/RNCP37851;8759
RNCP34732;8749
RNCP34734;7584
RNCP34735;7500
RNCP34736/RNCP38330;6873
RNCP34737;7015
RNCP34738;8640
RNCP34739;9000
RNCP34740;8096
RNCP34741/RNCP37925;9922
RNCP34742/RNCP39510;6406
RNCP34744;9069
RNCP34745/RNCP38569/RNCP39935;9668
